review_id,decision,stage,reason,score,a_source,a_id,a_tourney,a_date,a_round,a_winner,a_loser,a_score,b_source,b_id,b_tourney,b_date,b_round,b_winner,b_loser,b_score
e7c036c69957,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:521d256b4681+tml:521d256b4681,Basel,2017-10-23,R32,Ryan Harrison,Alexandr Dolgopolov,6-4 6-1,tennis_data,td:6bfbe07c8e00,Swiss Indoors,2017-10-24,1st Round,Harrison R.,Dolgopolov O.,6-4 6-1
754d57eeaebe,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:deedadb510d7+tml:deedadb510d7,Bastad,2003-07-07,R32,Adrian Voinea,Filip Prpic,7-6(2) 6-2,tennis_data,td:72683519b068,Swedish Open,2003-07-07,1st Round,Voinea A.,Prpic A.,7-6 6-2
a0c442523f92,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1d399d1c4a4d+tml:1d399d1c4a4d,Bastad,2004-07-05,R16,Juan Ignacio Chela,Fernando Verdasco,6-4 7-5,tennis_data,td:7d3b1797e677,Swedish Open,2004-07-08,2nd Round,Chela J.I.,Verdasco M.,6-4 7-5
262a7f7acf2f,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:90c35107ae31+tml:90c35107ae31,Bastad,2004-07-05,R32,Fernando Verdasco,Thomas Johansson,6-1 6-4,tennis_data,td:8bfb2cb076bc,Swedish Open,2004-07-05,1st Round,Verdasco M.,Johansson T.,6-1 6-4
9ab9f332cf79,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:46bf8e45c4b5+tml:46bf8e45c4b5,Bastad,2006-07-10,R32,Oliver Marach,Filip Prpic,6-3 6-7(2) 6-2,tennis_data,td:889d19fa2716,Synsam Swedish Open,2006-07-10,1st Round,Marach O.,Prpic A.,6-3 6-7 6-2
c0881802a735,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:6dcf39fbb41c+tml:6dcf39fbb41c,Bastad,2017-07-17,F,David Ferrer,Alexandr Dolgopolov,6-4 6-4,tennis_data,td:0c35eaa667db,SkiStar Swedish Open,2017-07-23,The Final,Ferrer D.,Dolgopolov O.,6-4 6-4
e91f3fb4b766,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:3998621198cb+tml:3998621198cb,Bastad,2017-07-17,SF,Alexandr Dolgopolov,Andrey Kuznetsov,6-3 6-2,tennis_data,td:5b5270d9afbe,SkiStar Swedish Open,2017-07-22,Semifinals,Dolgopolov O.,Kuznetsov An.,6-3 6-2
2eaafa9cb2ca,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:b022bb32681f+tml:b022bb32681f,Bastad,2017-07-17,QF,Alexandr Dolgopolov,Karen Khachanov,7-6(5) 3-6 7-6(2),tennis_data,td:943a08c8fc4a,SkiStar Swedish Open,2017-07-21,Quarterfinals,Dolgopolov O.,Khachanov K.,7-6 3-6 7-6
91c74a6eecfc,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:04c60ff3ba1c+tml:04c60ff3ba1c,Bastad,2017-07-17,R16,Alexandr Dolgopolov,Horacio Zeballos,6-4 6-4,tennis_data,td:e48510dadc04,SkiStar Swedish Open,2017-07-20,2nd Round,Dolgopolov O.,Zeballos H.,6-4 6-4
8ab2738960d8,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:01a8e7c5103e+tml:01a8e7c5103e,Bastad,2017-07-17,R32,Alexandr Dolgopolov,Leonardo Mayer,6-3 6-2,tennis_data,td:9befa669f757,SkiStar Swedish Open,2017-07-18,1st Round,Dolgopolov O.,Mayer L.,6-3 6-2
1094f5a8ae80,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:8589ff7ca151+tml:8589ff7ca151,Bastad,2025-07-14,R32,Mariano Navone,Tomas Barrios Vera,7-5 7-5,tennis_data,td:1ca6aae75213,Nordea Open,2025-07-16,1st Round,Navone M.,Barrios M.,7-5 7-5
dadeb60035ae,,matches_vs_tennisdata,fuzzy_name,0.7,tml,tml:23bd1968c533,Bastad,2026-07-14,R32,Adolfo Daniel Vallejo,Miguel Damas,6-3 6-3,tennis_data,td:0f80c90d506e,Nordea Open,2026-07-14,1st Round,Vallejo D.,Damas M.,6-3 6-3
0e70553b5070,,matches_vs_tennisdata,fuzzy_name,0.7,tml,tml:ae97496aed6b,Bastad,2026-07-15,R16,Adolfo Daniel Vallejo,Botic van de Zandschulp,4-6 6-3 7-6(4),tennis_data,td:00b1065169e7,Nordea Open,2026-07-15,2nd Round,Vallejo D.,Van De Zandschulp B.,4-6 6-3 7-6
022958215c67,,matches_vs_tennisdata,fuzzy_name,0.7,tml,tml:cec8e1a6599c,Bastad,2026-07-17,QF,Adolfo Daniel Vallejo,Stefano Travaglia,7-6(5) 6-2,tennis_data,td:6338389ba364,Nordea Open,2026-07-17,Quarterfinals,Vallejo D.,Travaglia S.,7-6 6-2
b1452e237ed5,,matches_vs_tennisdata,fuzzy_name,0.7,tml,tml:68a21c6e219f,Bastad,2026-07-18,SF,Luciano Darderi,Adolfo Daniel Vallejo,6-4 6-7(11) 6-3,tennis_data,td:1911fd9ead03,Nordea Open,2026-07-18,Semifinals,Darderi L.,Vallejo D.,6-4 6-7 6-3
b1e22cad81ee,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:fe9baca5bbc6+tml:fe9baca5bbc6,Beijing,2005-09-12,R32,Rafael Nadal,Jimmy Wang,6-2 6-4,tennis_data,td:2c111c493740,China Open,2005-09-14,1st Round,Nadal R.,Wang Y.T.,6-2 6-4
ec5023db4953,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:be540437e438+tml:be540437e438,Beijing,2006-09-11,R16,Marcos Baghdatis,Jimmy Wang,7-6(4) 6-4,tennis_data,td:bfd997950195,China Open,2006-09-13,2nd Round,Baghdatis M.,Wang Y.T.,7-6 6-4
2549478f935b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:bbf08659491e+tml:bbf08659491e,Beijing,2006-09-11,R32,Jimmy Wang,Xin Yuan Yu,6-1 6-4,tennis_data,td:437179b0bc4e,China Open,2006-09-11,1st Round,Wang Y.T.,Yu X.Y.,6-1 6-4
f43638136a69,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:6902db8b5e1d+tml:6902db8b5e1d,Beijing,2010-10-04,R16,Ivan Ljubicic,Alexandr Dolgopolov,6-3 7-6(2),tennis_data,td:63b8bee187e0,China Open,2010-10-07,2nd Round,Ljubicic I.,Dolgopolov O.,6-3 7-6
f53d6893eebd,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:5e5077f7fe10+tml:5e5077f7fe10,Beijing,2010-10-04,R32,Alexandr Dolgopolov,Marcos Baghdatis,6-4 6-4,tennis_data,td:3453e0e87c87,China Open,2010-10-05,1st Round,Dolgopolov O.,Baghdatis M.,6-4 6-4
f0ff3e29b5cf,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:687e410aae82+tml:687e410aae82,Beijing,2011-10-03,R32,Flavio Cipolla,Alexandr Dolgopolov,6-1 1-6 6-0,tennis_data,td:7744b6f3d75d,China Open,2011-10-03,1st Round,Cipolla F.,Dolgopolov O.,6-1 1-6 6-0
64fb004fa8db,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:4240dfaf3724+tml:4240dfaf3724,Beijing,2012-10-01,R16,Jurgen Melzer,Alexandr Dolgopolov,7-6(9) 2-6 6-1,tennis_data,td:05849382f392,China Open,2012-10-03,2nd Round,Melzer J.,Dolgopolov O.,7-6 2-6 6-1
f2784b314d43,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:ac3386b5b34d+tml:ac3386b5b34d,Beijing,2012-10-01,R32,Alexandr Dolgopolov,Guillermo Garcia Lopez,6-0 6-4,tennis_data,td:bd06257f6770,China Open,2012-10-01,1st Round,Dolgopolov O.,Garcia-Lopez G.,6-0 6-4
4e92a2c09b9f,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:6cb70b64c578+tml:ff1808250bd1,Beijing,2024-09-26,SF,Jannik Sinner,Bu Yunchaokete,6-3 7-6(3),tennis_data,td:d732b756fae8,China Open,2024-10-01,Semifinals,Sinner J.,Bu Y.,6-3 7-6
f5283c3303db,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:f246b9a31d62+tml:b68a6d70d2b4,Beijing,2024-09-26,QF,Bu Yunchaokete,Andrey Rublev,7-5 6-4,tennis_data,td:dd977bdd190d,China Open,2024-09-30,Quarterfinals,Bu Y.,Rublev A.,7-5 6-4
4a920eeacf78,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:ad322d8a16ec+tml:c1e0dedd6545,Beijing,2024-09-26,R16,Bu Yunchaokete,Lorenzo Musetti,6-2 6-4,tennis_data,td:e8724770b8dd,China Open,2024-09-29,2nd Round,Bu Y.,Musetti L.,6-2 6-4
ef5f34e5307f,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:72aad2e5c1bd+tml:2000b08d0579,Beijing,2024-09-26,R32,Bu Yunchaokete,Juncheng Shang,6-7(3) 6-2 6-4,tennis_data,td:15cacc9c4139,China Open,2024-09-27,1st Round,Bu Y.,Shang J.,6-7 6-2 6-4
b0268cb6f5db,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:a58fb00c5221+tml:2f3a44a7c149,Beijing,2025-09-25,R32,Alex De Minaur,Bu Yunchaokete,6-4 6-0,tennis_data,td:ec3b635c0bcb,China Open,2025-09-26,1st Round,De Minaur A.,Bu Y.,6-4 6-0
e8d608213880,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:46206d9f23dc+tml:46206d9f23dc,Brisbane,2010-01-03,R16,Radek Stepanek,Alexandr Dolgopolov,5-7 7-6(4) 6-2,tennis_data,td:9f11c4bf8f00,Brisbane International,2010-01-06,2nd Round,Stepanek R.,Dolgopolov O.,5-7 7-6 6-2
e109453fb5ba,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:26db154e4d43+tml:26db154e4d43,Brisbane,2010-01-03,R32,Alexandr Dolgopolov,Bernard Tomic,6-4 6-4,tennis_data,td:5e45c9ef3dc1,Brisbane International,2010-01-05,1st Round,Dolgopolov O.,Tomic B.,6-4 6-4
0f527dbc13f0,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:69f8f246afe3+tml:69f8f246afe3,Brisbane,2011-01-02,R16,Andy Roddick,Alexandr Dolgopolov,6-4 6-1,tennis_data,td:fe6714d9618f,Brisbane International,2011-01-05,2nd Round,Roddick A.,Dolgopolov O.,6-4 6-1
9a3cfea5b58e,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:834586a3837a+tml:834586a3837a,Brisbane,2011-01-02,R32,Alexandr Dolgopolov,Igor Andreev,6-4 6-2,tennis_data,td:59db986ab1d1,Brisbane International,2011-01-03,1st Round,Dolgopolov O.,Andreev I.,6-4 6-2
f5aa2618d7ce,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:40e162fc4680+tml:40e162fc4680,Brisbane,2012-01-01,F,Andy Murray,Alexandr Dolgopolov,6-1 6-3,tennis_data,td:0a6463c0220c,Brisbane International,2012-01-08,The Final,Murray A.,Dolgopolov O.,6-1 6-3
97c80a65c5c4,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:f15a47f4a3e3+tml:f15a47f4a3e3,Brisbane,2012-01-01,SF,Alexandr Dolgopolov,Gilles Simon,6-3 6-4,tennis_data,td:84c5c83e274e,Brisbane International,2012-01-07,Semifinals,Dolgopolov O.,Simon G.,6-3 6-4
6f4b0276f3a0,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:ca5e9b0f86a9+tml:ca5e9b0f86a9,Brisbane,2012-01-01,QF,Alexandr Dolgopolov,Radek Stepanek,4-6 6-3 6-3,tennis_data,td:bf6a0ae374e1,Brisbane International,2012-01-05,Quarterfinals,Dolgopolov O.,Stepanek R.,4-6 6-3 6-3
aff729808d4b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d688ca919259+tml:d688ca919259,Brisbane,2012-01-01,R16,Alexandr Dolgopolov,Igor Andreev,6-7(3) 7-6(9) 6-2,tennis_data,td:e7ca33d4c5dd,Brisbane International,2012-01-04,2nd Round,Dolgopolov O.,Andreev I.,6-7 7-6 6-2
22fd437c0211,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:48300e1bade0+tml:48300e1bade0,Brisbane,2012-01-01,R32,Alexandr Dolgopolov,Alejandro Falla,7-6(3) 6-2,tennis_data,td:f9a39221c237,Brisbane International,2012-01-01,1st Round,Dolgopolov O.,Falla A.,7-6 6-2
345b44abfb2b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:47062ebee99b+tml:47062ebee99b,Brisbane,2012-12-30,QF,Kei Nishikori,Alexandr Dolgopolov,6-4 7-6(3),tennis_data,td:3d15c787003b,Brisbane International,2013-01-04,Quarterfinals,Nishikori K.,Dolgopolov O.,6-4 7-6
b8306c2a97d0,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7598f7b0c085+tml:7598f7b0c085,Brisbane,2012-12-30,R16,Alexandr Dolgopolov,Jarkko Nieminen,6-2 4-1 RET,tennis_data,td:ab27cac5e931,Brisbane International,2013-01-02,2nd Round,Dolgopolov O.,Nieminen J.,6-2 4-1 Retired
17bc222b65c3,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:9ab016a8fb2c+tml:9ab016a8fb2c,Brisbane,2015-01-04,R16,Martin Klizan,Alexandr Dolgopolov,1-6 7-6(6) 7-6(7),tennis_data,td:44c3e9c00813,Brisbane International,2015-01-07,2nd Round,Klizan M.,Dolgopolov O.,1-6 7-6 7-6
10362bc12d73,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:5d4d61a110fa+tml:5d4d61a110fa,Brisbane,2015-01-04,R32,Alexandr Dolgopolov,Carlos Berlocq,6-2 6-3,tennis_data,td:fa97c18c0b73,Brisbane International,2015-01-06,1st Round,Dolgopolov O.,Berlocq C.,6-2 6-3
7f408892d4a7,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:0b664d485810+tml:2dbbb4ca768b,Brisbane,2017-01-02,R32,Rafael Nadal,Alexandr Dolgopolov,6-3 6-3,tennis_data,td:d2ea13edc694,Brisbane International,2017-01-03,1st Round,Nadal R.,Dolgopolov O.,6-3 6-3
8e8c374d6256,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:89fd9616beb8+tml:8b4af43342d4,Bucharest,2025-03-31,R32,Roberto Bautista Agut,Bu Yunchaokete,3-6 6-2 7-5,tennis_data,td:b4e61ea94ca5,Tiriac Open,2025-04-01,1st Round,Bautista Agut R.,Bu Y.,3-6 6-2 7-5
05edbd1ed952,,matches_vs_tennisdata,fuzzy_name,0.536,"sackmann,tml",sack:9b92105820b9+tml:9b92105820b9,Buenos Aires,2003-02-17,R32,Gustavo Kuerten,Ivan Miranda,6-2 6-4,tennis_data,td:23508e5a29e4,Copa AT&T,2003-02-19,1st Round,Kuerten G.,Rios M.,6-2 6-4
c7c33a669213,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1e760da4c45c+tml:1e760da4c45c,Buenos Aires,2009-02-16,R32,David Nalbandian,Nicolas Lapentti,6-3 6-3,tennis_data,td:629b79f462c6,Copa Telmex,2009-02-16,1st Round,Nalbandian D.,Lapentti G.,6-3 6-3
9f75bfc249f5,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:08dd66938a3f+tml:08dd66938a3f,Buenos Aires,2011-02-14,R32,Jose Acasuso,Alexandr Dolgopolov,6-2 6-4,tennis_data,td:43bd0dc0d028,Copa Claro,2011-02-16,1st Round,Acasuso J.,Dolgopolov O.,6-2 6-4
c4b7c7e77013,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:681adc880c37+tml:681adc880c37,Buenos Aires,2014-02-10,R16,Jeremy Chardy,Alexandr Dolgopolov,6-3 3-6 7-6(3),tennis_data,td:5fce4500e478,Copa Claro,2014-02-13,2nd Round,Chardy J.,Dolgopolov O.,6-3 3-6 7-6
29103bb2b456,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:f9e5ae6fafc1+tml:f9e5ae6fafc1,Buenos Aires,2014-02-10,R32,Alexandr Dolgopolov,Pablo Cuevas,6-3 4-6 7-6(5),tennis_data,td:00f408a11bc0,Copa Claro,2014-02-12,1st Round,Dolgopolov O.,Cuevas P.,6-3 4-6 7-6
2b67c6106a06,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:c467468eac77+tml:c467468eac77,Buenos Aires,2016-02-08,R32,Diego Schwartzman,Alexandr Dolgopolov,5-7 6-4 6-3,tennis_data,td:963c1e850fc8,Argentina Open,2016-02-08,1st Round,Schwartzman D.,Dolgopolov O.,5-7 6-4 6-3
65e18ccf335d,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d626c844ab6d+tml:d626c844ab6d,Buenos Aires,2017-02-13,F,Alexandr Dolgopolov,Kei Nishikori,7-6(4) 6-4,tennis_data,td:bec59d99c646,Argentina Open,2017-02-19,The Final,Dolgopolov O.,Nishikori K.,7-6 6-4
b4cfec96f0e0,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:835a165a76ed+tml:835a165a76ed,Buenos Aires,2017-02-13,SF,Alexandr Dolgopolov,Pablo Carreno Busta,7-5 6-2,tennis_data,td:18637932b751,Argentina Open,2017-02-18,Semifinals,Dolgopolov O.,Carreno Busta P.,7-5 6-2
f753d087cd1d,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:19eec438a773+tml:19eec438a773,Buenos Aires,2017-02-13,QF,Alexandr Dolgopolov,Gerald Melzer,7-5 6-4,tennis_data,td:2e39dbc2fb83,Argentina Open,2017-02-17,Quarterfinals,Dolgopolov O.,Melzer G.,7-5 6-4
f633616d9dfe,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:592323ff99d0+tml:592323ff99d0,Buenos Aires,2017-02-13,R16,Alexandr Dolgopolov,Pablo Cuevas,6-3 7-6(4),tennis_data,td:c04ed2f67aaa,Argentina Open,2017-02-16,2nd Round,Dolgopolov O.,Cuevas P.,6-3 7-6
a8517a421239,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1de45a8001df+tml:1de45a8001df,Buenos Aires,2017-02-13,R32,Alexandr Dolgopolov,Janko Tipsarevic,6-3 6-3,tennis_data,td:b8f4d1c8e238,Argentina Open,2017-02-14,1st Round,Dolgopolov O.,Tipsarevic J.,6-3 6-3
61f691b71896,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:62094f566d67+tml:62094f566d67,Buenos Aires,2023-02-13,SF,Cameron Norrie,Juan Pablo Varillas,7-6(5) 6-4,tennis_data,td:d1b113140fed,Argentina Open,2023-02-18,Semifinals,Norrie C.,Varillas J. P.,7-6 6-4
bc07888ea124,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:71f6a130b5b6+tml:71f6a130b5b6,Buenos Aires,2023-02-13,QF,Juan Pablo Varillas,Lorenzo Musetti,6-4 6-4,tennis_data,td:e93aba1dd9f7,Argentina Open,2023-02-17,Quarterfinals,Varillas J. P.,Musetti L.,6-4 6-4
bf225895921f,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:31797eab12d0+tml:31797eab12d0,Buenos Aires,2023-02-13,R16,Juan Pablo Varillas,Dominic Thiem,6-4 6-4,tennis_data,td:75c7ad7c6b85,Argentina Open,2023-02-16,2nd Round,Varillas J. P.,Thiem D.,6-4 6-4
c4d2d4516de9,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:86760209eaff+tml:86760209eaff,Buenos Aires,2023-02-13,R32,Juan Pablo Varillas,Joao Sousa,6-2 7-5,tennis_data,td:0e0a1808043e,Argentina Open,2023-02-14,1st Round,Varillas J. P.,Sousa J.,6-2 7-5
75dbdff739df,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:491bb95302d0+tml:695f6d918b30,Buenos Aires,2026-02-09,R16,Luciano Darderi,Tomas Barrios Vera,6-1 6-3,tennis_data,td:2bbe7f6f3b0d,Argentina Open,2026-02-12,2nd Round,Darderi L.,Barrios M.,6-1 6-3
44d344d6676c,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:f69d4bb7fd33+tml:53ad0fcaa214,Buenos Aires,2026-02-09,R32,Tomas Barrios Vera,Thiago Seyboth Wild,4-6 6-5 RET,tennis_data,td:7360092a26ec,Argentina Open,2026-02-10,1st Round,Barrios M.,Seyboth Wild T.,4-6 6-5 Retired
5cb7e38bfebd,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:85ee3a13fa5f+tml:85ee3a13fa5f,Canada Masters,2010-08-09,R16,Tomas Berdych,Alexandr Dolgopolov,6-3 6-7(5) 6-4,tennis_data,td:2a6735a8703c,Rogers Masters,2010-08-12,3rd Round,Berdych T.,Dolgopolov O.,6-3 6-7 6-4
013b4b6985c2,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:19edc4a4ab65+tml:19edc4a4ab65,Canada Masters,2010-08-09,R32,Alexandr Dolgopolov,Mikhail Youzhny,1-6 7-6(4) 7-5,tennis_data,td:990bc04304d6,Rogers Masters,2010-08-11,2nd Round,Dolgopolov O.,Youzhny M.,1-6 7-6 7-5
bc983411680c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:78d0f87b7ad7+tml:78d0f87b7ad7,Canada Masters,2010-08-09,R64,Alexandr Dolgopolov,Philipp Petzschner,1-6 6-2 7-6(4),tennis_data,td:11f9db6c01ca,Rogers Masters,2010-08-10,1st Round,Dolgopolov O.,Petzschner P.,1-6 6-2 7-6
24806f23f81c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:4fb4913dcbef+tml:4fb4913dcbef,Canada Masters,2011-08-08,R32,Tomas Berdych,Alexandr Dolgopolov,4-6 6-2 6-3,tennis_data,td:621b62e62e71,Rogers Masters,2011-08-10,2nd Round,Berdych T.,Dolgopolov O.,4-6 6-2 6-3
992210b50296,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:261ddf96cbab+tml:261ddf96cbab,Canada Masters,2011-08-08,R64,Alexandr Dolgopolov,Erik Chvojka,6-3 5-7 6-4,tennis_data,td:7666b00ca316,Rogers Masters,2011-08-08,1st Round,Dolgopolov O.,Chvojka E.,6-3 5-7 6-4
124b2ea73c05,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:49f9bde24226+tml:49f9bde24226,Canada Masters,2012-08-06,R64,Radek Stepanek,Alexandr Dolgopolov,6-3 6-1,tennis_data,td:47483741438b,Rogers Masters,2012-08-07,1st Round,Stepanek R.,Dolgopolov O.,6-3 6-1
769bf9ed52e8,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:b3e49f4062db+tml:b3e49f4062db,Canada Masters,2013-08-05,R32,Tomas Berdych,Alexandr Dolgopolov,6-3 6-4,tennis_data,td:2375d12a81fd,Rogers Masters,2013-08-07,2nd Round,Berdych T.,Dolgopolov O.,6-3 6-4
725b61d8b5fc,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:15b3ec9759c9+tml:15b3ec9759c9,Canada Masters,2013-08-05,R64,Alexandr Dolgopolov,Kevin Anderson,7-6(0) 6-4,tennis_data,td:a0000d91b6c5,Rogers Masters,2013-08-06,1st Round,Dolgopolov O.,Anderson K.,7-6 6-4
32c0800ee908,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:2287543caed5+tml:2287543caed5,Canada Masters,2015-08-10,R64,Grigor Dimitrov,Alexandr Dolgopolov,6-4 7-5,tennis_data,td:05b18f5194d4,Rogers Masters,2015-08-11,1st Round,Dimitrov G.,Dolgopolov O.,6-4 7-5
679e857d43f2,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:a24b6c237deb+tml:a24b6c237deb,Canada Masters,2016-07-25,R64,Donald Young,Alexandr Dolgopolov,7-6(6) 6-4,tennis_data,td:4018360883c5,Rogers Masters,2016-07-26,1st Round,Young D.,Dolgopolov O.,7-6 6-4
dfc2c649856d,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:1ae6b36a5da6+tml:1ae6b36a5da6,Canada Masters,2025-07-27,R64,Alex Michelsen,Tomas Barrios Vera,7-6(7) 6-3,tennis_data,td:099fea04b515,Canadian Open,2025-07-29,2nd Round,Michelsen A.,Barrios M.,7-6 6-3
86106a5225e7,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:0496300711ed+tml:3a754a8f1877,Canada Masters,2025-07-27,R64,Lorenzo Sonego,Bu Yunchaokete,6-1 6-4,tennis_data,td:2adba5e1acdd,Canadian Open,2025-07-30,2nd Round,Sonego L.,Bu Y.,6-1 6-4
17fcb2d904ef,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:b8e321cee143+tml:b8e321cee143,Canada Masters,2025-07-27,R128,Tomas Barrios Vera,Gael Monfils,6-4 4-6 7-6(3),tennis_data,td:698fa2503351,Canadian Open,2025-07-27,1st Round,Barrios M.,Monfils G.,6-4 4-6 7-6
b5f495b7d55f,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:ce77026c5d79+tml:6b6338a4de74,Canada Masters,2025-07-27,R128,Bu Yunchaokete,Vit Kopriva,7-6(4) 6-2,tennis_data,td:5fa573bd2067,Canadian Open,2025-07-28,1st Round,Bu Y.,Kopriva V.,7-6 6-2
6916eed03a72,,matches_vs_tennisdata,fuzzy_name,0.7,tml,tml:f4a539ae15f3,Canada Masters,2026-08-02,R128,Juncheng Shang,Adolfo Daniel Vallejo,6-3 6-3,tennis_data,td:73fd86491462,Canadian Open,2026-08-02,1st Round,Shang J.,Vallejo D.,6-3 6-3
079baa8a17e0,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7f1cefe08244+tml:7f1cefe08244,Casablanca,2010-04-05,R32,Martin Klizan,Alexandr Dolgopolov,4-6 6-1 7-5,tennis_data,td:e0d6ca7da91e,Grand Prix Hassan II,2010-04-06,1st Round,Klizan M.,Dolgopolov O.,4-6 6-1 7-5
1c4b1906e378,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:34a24b878253+tml:34a24b878253,Casablanca,2012-04-09,R16,Flavio Cipolla,Alexandr Dolgopolov,6-4 6-1,tennis_data,td:43097e3befaa,Grand Prix Hassan II,2012-04-11,2nd Round,Cipolla F.,Dolgopolov O.,6-4 6-1
9d89eefe684c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d48c0f17a06c+tml:d48c0f17a06c,Chennai,2006-01-02,R32,Kristof Vliegen,Jimmy Wang,6-3 6-2,tennis_data,td:b001cd054154,Chennai Open,2006-01-02,1st Round,Vliegen K.,Wang Y.T.,6-3 6-2
